title,year,rating,name
Lucky Break,2001,6.2,Crime
Lucky Break,2001,6.2,Romance
Doors of Glory,2001,6.4,Comedy
Doors of Glory,2001,6.4,Drama
The Right Girl,2001,7.2,Comedy
The Right Girl,2001,7.2,Romance
Serenades,2001,6.6,Drama
Serenades,2001,6.6,Romance
Alex in Wonder,2001,5.2,Comedy
Alex in Wonder,2001,5.2,Drama
Quest for the Lost Tribes,2003,7.8,Documentary
King Rikki,2002,4.9,Drama
Rollerball,2002,3,Action
Rollerball,2002,3,Sci-Fi
Rollerball,2002,3,Sport
Sweet Revenge,2001,4.1,Thriller
Thema Nr. 1,2001,4.6,Comedy
Thema Nr. 1,2001,4.6,Drama
The Meeksville Ghost,2001,5.2,Adventure
The Meeksville Ghost,2001,5.2,Western
Always Greener,2001,5.9,Comedy
The Believer,2001,7.2,Drama
The Code Conspiracy,2002,7.1,Action
The Code Conspiracy,2002,7.1,Mystery
The Code Conspiracy,2002,7.1,Thriller
The Shaft,2001,4.5,Action
The Shaft,2001,4.5,Horror
The Shaft,2001,4.5,Mystery
Elvis Is Alive,2001,5,Comedy
Green Diggity Dog,2001,7.5,Comedy
Green Diggity Dog,2001,7.5,Crime
Green Diggity Dog,2001,7.5,Romance
Ignition,2001,5,Action
Ignition,2001,5,Drama
Ignition,2001,5,Thriller
In the Bedroom,2001,7.5,Crime
In the Bedroom,2001,7.5,Drama
In the Shadows,2001,5.1,Drama
In the Shadows,2001,5.1,Thriller
The Princess Diaries,2001,6.3,Comedy
The Princess Diaries,2001,6.3,Family
The Princess Diaries,2001,6.3,Romance
The Quickie,2001,6,Crime
The Quickie,2001,6,Drama
Rebels,2001,6.8,Comedy
Rebels,2001,6.8,Musical
Rebels,2001,6.8,Romance
Super Troopers,2001,7.1,Comedy
Super Troopers,2001,7.1,Crime
Super Troopers,2001,7.1,Mystery
"Two Days, Nine Lives",2001,5.1,Drama
Women in Film,2001,4.2,Comedy
Women in Film,2001,4.2,Drama
Julietta,2001,6.2,Drama
Julietta,2001,6.2,Romance
Just Like Mona,2003,6.2,Drama
Kabhi Khushi Kabhie Gham...,2001,7.5,Drama
Kabhi Khushi Kabhie Gham...,2001,7.5,Musical
Kabhi Khushi Kabhie Gham...,2001,7.5,Romance
Magik and Rose,2001,5.6,Drama
Manna from Heaven,2002,6,Comedy
No Such Thing,2001,6.2,Comedy
No Such Thing,2001,6.2,Drama
No Such Thing,2001,6.2,Fantasy
Na Tum Jaano Na Hum,2002,5.1,Comedy
Na Tum Jaano Na Hum,2002,5.1,Drama
Na Tum Jaano Na Hum,2002,5.1,Musical
El sueño del caimán,2001,7.2,Drama
El sueño del caimán,2001,7.2,Family
Yaadein...,2001,4.5,Drama
Yaadein...,2001,4.5,Musical
Yaadein...,2001,4.5,Romance
Hard Cash,2002,4.5,Action
Hard Cash,2002,4.5,Crime
Hard Cash,2002,4.5,Thriller
3 A.M.,2001,5.9,Crime
3 A.M.,2001,5.9,Mystery
3 A.M.,2001,5.9,Romance
Ali,2001,6.8,Biography
Ali,2001,6.8,Drama
Ali,2001,6.8,Sport
Crash Point Zero,2001,3.2,Action
Crash Point Zero,2001,3.2,Adventure
Kites Over Helsinki,2001,6.1,Drama
Hedwig and the Angry Inch,2001,7.8,Comedy
Hedwig and the Angry Inch,2001,7.8,Drama
Hedwig and the Angry Inch,2001,7.8,Music
The River,2001,6.9,Drama
The River,2001,6.9,Romance
Ashoka the Great,2001,6.7,Action
Ashoka the Great,2001,6.7,Biography
Ashoka the Great,2001,6.7,Drama
Sri Manjunatha,2001,6.8,Drama
Sri Manjunatha,2001,6.8,Family
Sri Manjunatha,2001,6.8,History
Under the Skin of the City,2001,7.5,Drama
97 Brooks,2002,5.2,Comedy
97 Brooks,2002,5.2,Drama
97 Brooks,2002,5.2,Thriller
All Over the Guy,2001,6.6,Comedy
All Over the Guy,2001,6.6,Romance
Anthrax,2001,4.1,Drama
Anthrax,2001,4.1,Sci-Fi
Anthrax,2001,4.1,Thriller
Chico,2001,7.2,Drama
Chico,2001,7.2,War
One Day in August,2001,6.8,Drama
Cuban Blood,2003,6.1,Comedy
Cuban Blood,2003,6.1,Drama
Ethirum Puthirum,2001,4.8,Action
Fast Sofa,2001,4.7,Adventure
Fast Sofa,2001,4.7,Drama
Almost Salinas,2001,6,Comedy
Almost Salinas,2001,6,Drama
Almost Salinas,2001,6,Mystery
Buffalo Soldiers,2001,6.9,Comedy
Buffalo Soldiers,2001,6.9,Crime
Buffalo Soldiers,2001,6.9,Drama
American Pie 2,2001,6.4,Comedy
Thank Heaven,2001,4.5,Comedy
Baby of the Family,2002,7.6,Comedy
Baby of the Family,2002,7.6,Drama
Baby of the Family,2002,7.6,Fantasy
Deadly Little Secrets,2002,4.5,Thriller
Syndare i sommarsol,2001,4.3,Drama
Last Orders,2001,7,Drama
Last Party 2000,2001,6.2,Documentary
One Leg Kicking,2001,4.2,Comedy
One Leg Kicking,2001,4.2,Sport
The Pianist,2002,8.5,Biography
The Pianist,2002,8.5,Drama
The Pianist,2002,8.5,Music
Pledge of Innocence,2001,5.4,Action
Pledge of Innocence,2001,5.4,Drama
Pledge of Innocence,2001,5.4,Thriller
Shoot or Be Shot,2002,5,Comedy
Silence of Fear,2002,6.3,Drama
Out Cold,2001,6.3,Comedy
Out Cold,2001,6.3,Sport
Everything Happens to Me,2001,6.8,Comedy
Everything Happens to Me,2001,6.8,Drama
The Martins,2001,5.5,Comedy
The Triumph of Love,2001,6,Comedy
The Triumph of Love,2001,6,Romance
The Sweetest Thing,2002,5.1,Comedy
The Sweetest Thing,2002,5.1,Romance
Vienna,2002,5.2,Comedy
Be Somebody,2002,6.2,Romance
The Anniversary Party,2001,6.3,Comedy
The Anniversary Party,2001,6.3,Drama
The Anniversary Party,2001,6.3,Romance
The Fourth Angel,2001,5.4,Action
The Fourth Angel,2001,5.4,Drama
The Fourth Angel,2001,5.4,Thriller
The Inside Story,2002,7,Fantasy
The Inside Story,2002,7,Romance
The Inside Story,2002,7,Thriller
New Times at Crossroad Street,2001,7.8,Documentary
Making Metamorphosis,2001,9,Drama
Sex and Lucia,2001,7.2,Drama
Sex and Lucia,2001,7.2,Romance
Koi... Mil Gaya,2003,7.1,Drama
Koi... Mil Gaya,2003,7.1,Fantasy
Koi... Mil Gaya,2003,7.1,Romance
Liberté-Oléron,2001,6.5,Comedy
Olive Juice,2001,4.6,Comedy
Olive Juice,2001,4.6,Romance
They Call This... Spring,2001,6.2,Comedy
One Eyed King,2001,5.8,Crime
One Eyed King,2001,5.8,Drama
One Eyed King,2001,5.8,Thriller
The Piano Teacher,2001,7.5,Drama
The Piano Teacher,2001,7.5,Music
The Piano Teacher,2001,7.5,Romance
The Point Men,2001,4.4,Action
The Point Men,2001,4.4,Drama
The Red Siren,2002,5.2,Action
The Red Siren,2002,5.2,Crime
The Red Siren,2002,5.2,Thriller
Indian Cowboy,2004,5.4,Comedy
Indian Cowboy,2004,5.4,Romance
Split Decision,2001,7.6,Documentary
Le stade de Wimbledon,2001,6.2,Drama
China: The Panda Adventure,2001,6.2,Drama
Now & Forever,2002,6.3,Drama
Now & Forever,2002,6.3,Romance
Deadly Engagement,2002,3.8,Action
Deadly Engagement,2002,3.8,Adventure
Pinocchio,2002,4.2,Comedy
Pinocchio,2002,4.2,Family
Pinocchio,2002,4.2,Fantasy
Subterano,2003,4.1,Horror
Subterano,2003,4.1,Sci-Fi
Terrorama!,2001,7.1,Comedy
Terrorama!,2001,7.1,Drama
Tortilla Soup,2001,6.6,Comedy
Tortilla Soup,2001,6.6,Drama
Tortilla Soup,2001,6.6,Romance
The Trade,2003,5.8,Drama
Down House,2001,7.4,Comedy
Down House,2001,7.4,Crime
Down House,2001,7.4,Drama
Pauline and Paulette,2001,7,Comedy
Pauline and Paulette,2001,7,Drama
Possession,2002,6.4,Drama
Possession,2002,6.4,Mystery
Possession,2002,6.4,Romance
Road to Redemption,2001,5.8,Action
Road to Redemption,2001,5.8,Comedy
Road to Redemption,2001,5.8,Drama
The Safety of Objects,2001,6.6,Drama
Pretty When You Cry,2001,4.2,Crime
Pretty When You Cry,2001,4.2,Drama
Pretty When You Cry,2001,4.2,Thriller
Shallow Hal,2001,5.9,Comedy
Shallow Hal,2001,5.9,Drama
Shallow Hal,2001,5.9,Fantasy
Sometimes a Hero,2003,5.1,Action
Sometimes a Hero,2003,5.1,Crime
Sometimes a Hero,2003,5.1,Drama
Startup.com,2001,7.1,Documentary
Sweet Home Alabama,2002,6.2,Comedy
Sweet Home Alabama,2002,6.2,Romance
Gallito Ciego,2001,6.2,Crime
The Suitcase,2002,4.1,Action
The Suitcase,2002,4.1,Crime
The Suitcase,2002,4.1,Thriller
A Song for Martin,2001,7,Drama
A Song for Martin,2001,7,Music
A Song for Martin,2001,7,Romance
Une jeune fille à la fenêtre,2001,6.9,Drama
Bolivar Is Me,2002,6.4,Comedy
Bolivar Is Me,2002,6.4,Drama
Bolivar Is Me,2002,6.4,History
Glass Tiger,2001,7.8,Comedy
Birdseye,2002,6.9,Comedy
Birdseye,2002,6.9,Crime
About Schmidt,2002,7.2,Comedy
About Schmidt,2002,7.2,Drama
Judgment,2001,5.2,Drama
Judgment,2001,5.2,Thriller
Being Light,2001,5.4,Comedy
Black Diamond,2001,5.9,Documentary
Crocodile 2: Death Swamp,2002,3.7,Horror
Crocodile 2: Death Swamp,2002,3.7,Thriller
Cursed,2005,5,Comedy
Cursed,2005,5,Horror
Kangaroo Jack,2003,4.4,Action
Kangaroo Jack,2003,4.4,Adventure
Kangaroo Jack,2003,4.4,Comedy
The End of the Road,2001,7,Documentary
The End of the Road,2001,7,Music
Black Widow,2001,6.5,Comedy
Black Widow,2001,6.5,Thriller
Heart of Stone,2001,5.3,Drama
Heart of Stone,2001,5.3,Thriller
High Crimes,2002,6.3,Crime
High Crimes,2002,6.3,Drama
High Crimes,2002,6.3,Mystery
The Quiet American,2002,7.1,Drama
The Quiet American,2002,7.1,Mystery
The Quiet American,2002,7.1,Romance
Run Ronnie Run,2002,6.4,Comedy
Liars Club,2001,6.7,Comedy
Liars Club,2001,6.7,Romance
S1m0ne,2002,6.1,Comedy
S1m0ne,2002,6.1,Drama
S1m0ne,2002,6.1,Sci-Fi
Siniestro,2001,6.2,Drama
Siniestro,2001,6.2,Romance
Lammbock,2001,7.4,Comedy
The Reckoning,2002,6.6,Crime
The Reckoning,2002,6.6,Drama
The Reckoning,2002,6.6,Mystery
Girls on Top,2001,5.3,Comedy
Nebraska Supersonic,2001,7.9,Comedy
Nine Tenths,2002,7.3,Horror
Nine Tenths,2002,7.3,Thriller
Knight Club,2001,5.2,Action
Knight Club,2001,5.2,Drama
Knight Club,2001,5.2,Thriller
Lantana,2001,7.3,Drama
Lantana,2001,7.3,Mystery
Lantana,2001,7.3,Romance
Malunde,2001,6.6,Drama
Our Tropical Island,2001,6,Comedy
Beautiful Memories,2001,7.2,Drama
Beautiful Memories,2001,7.2,Romance
My Big Fat Greek Wedding,2002,6.6,Comedy
My Big Fat Greek Wedding,2002,6.6,Drama
My Big Fat Greek Wedding,2002,6.6,Romance
Paid in Full,2002,7.1,Action
Paid in Full,2002,7.1,Crime
Paid in Full,2002,7.1,Drama
Pendulum,2001,4.5,Crime
Pendulum,2001,4.5,Mystery
Pendulum,2001,4.5,Thriller
Returning Mickey Stern,2002,6.9,Comedy
If I Were You,2001,6.2,Comedy
Perfect Opposites,2004,5.6,Drama
Perfect Opposites,2004,5.6,Romance
Felix and Lola,2001,5.9,Drama
Felix and Lola,2001,5.9,Romance
False Prophets,2006,6.4,Drama
In Desert and Wilderness,2001,5.1,Adventure
In Desert and Wilderness,2001,5.1,Family
Hometown Legend,2002,5.7,Drama
Hometown Legend,2002,5.7,Family
Hometown Legend,2002,5.7,Sport
Serving Sara,2002,5.3,Comedy
Serving Sara,2002,5.3,Romance
Sound of the Sea,2001,6,Drama
Sound of the Sea,2001,6,Romance
An Island of Their Own,2001,6.1,Adventure
An Island of Their Own,2001,6.1,Drama
An Island of Their Own,2001,6.1,Thriller
Mullet,2001,6,Comedy
Mullet,2001,6,Drama
Session 9,2001,6.5,Horror
Session 9,2001,6.5,Mystery
Winter Break,2003,5.1,Comedy
Winter Break,2003,5.1,Drama
The Invisible Collection,2003,7,Crime
The Invisible Collection,2003,7,Mystery
Reconciled,2001,5.7,Drama
La boîte,2001,3.9,Comedy
Condemned to Freedom,2001,4.4,Drama
2000 Nordestes,2001,6.9,Documentary
Like Cat and Mouse,2002,6.7,Comedy
Like Cat and Mouse,2002,6.7,Drama
Alone,2002,4.4,Horror
Alone,2002,4.4,Mystery
Alone,2002,4.4,Thriller
Chinna,2001,4,Action
Chinna,2001,4,Drama
Picture Claire,2001,5.6,Thriller
Shortcut to Happiness,2003,5.6,Comedy
Shortcut to Happiness,2003,5.6,Drama
Shortcut to Happiness,2003,5.6,Fantasy
Flyvende farmor,2001,5,Family
Jeepers Creepers,2001,6.1,Horror
Jeepers Creepers,2001,6.1,Mystery
Johnny Virus,2005,4.8,Crime
Johnny Virus,2005,4.8,Drama
Pretty Things,2001,5.9,Drama
Love the Hard Way,2001,6.4,Crime
Love the Hard Way,2001,6.4,Drama
Love the Hard Way,2001,6.4,Romance
Privé,2004,6.7,Documentary
Basic,2003,6.5,Action
Basic,2003,6.5,Crime
Basic,2003,6.5,Drama
Berserker,2004,3.5,Action
Berserker,2004,3.5,Adventure
Berserker,2004,3.5,Fantasy
Black Mask 2: City of Masks,2002,3.6,Action
Black Mask 2: City of Masks,2002,3.6,Drama
Black Mask 2: City of Masks,2002,3.6,Sci-Fi
Bruxelles mon amour,2001,6.3,Drama
Bufo & Spallanzani,2001,7,Crime
Bufo & Spallanzani,2001,7,Horror
Bufo & Spallanzani,2001,7,Mystery
Catch Me If You Can,2002,8.1,Biography
Catch Me If You Can,2002,8.1,Crime
Catch Me If You Can,2002,8.1,Drama
Changing Lanes,2002,6.5,Drama
Changing Lanes,2002,6.5,Thriller
Children Underground,2001,8.3,Documentary
Sexy Comedy,2001,4.5,Comedy
Dagon,2001,6.3,Fantasy
Dagon,2001,6.3,Horror
Dagon,2001,6.3,Mystery
Dumb Luck,2003,5,Comedy
Dumb Luck,2003,5,Mystery
The Shanghai Spell,2002,5.8,Drama
The Shanghai Spell,2002,5.8,Mystery
Extreme Force,2001,5.2,Action
Extreme Honor,2001,3.3,Action
Extreme Honor,2001,3.3,Drama
Frailty,2001,7.3,Crime
Frailty,2001,7.3,Drama
Frailty,2001,7.3,Thriller
High Times Potluck,2002,5.2,Comedy
High Times Potluck,2002,5.2,Crime
Home Room,2002,7.3,Crime
Home Room,2002,7.3,Drama
Kissing Jessica Stein,2001,6.6,Comedy
Kissing Jessica Stein,2001,6.6,Drama
Kissing Jessica Stein,2001,6.6,Romance
The Source,2002,4.1,Sci-Fi
The Source,2002,4.1,Thriller
Anything But Love,2002,6.1,Musical
Anything But Love,2002,6.1,Romance
Stealing Harvard,2002,5.1,Comedy
Stealing Harvard,2002,5.1,Crime
Addictions and Subtractions,2004,6.8,Drama
Tempted,2001,5.5,Thriller
"Thank You, Good Night",2001,6.9,Comedy
"Thank You, Good Night",2001,6.9,Drama
"Thank You, Good Night",2001,6.9,Music
De vriendschap,2001,4.2,Comedy
De vriendschap,2001,4.2,Drama
What Matters Most,2001,6.4,Drama
Without Charlie,2001,2,Comedy
Without Charlie,2001,2,Drama
Yolngu Boy,2001,6.9,Adventure
Yolngu Boy,2001,6.9,Drama
Zoe,2001,6.8,Action
Zoe,2001,6.8,Drama
Deadly Rhapsody,2001,4.7,Crime
Deadly Rhapsody,2001,4.7,Drama
Deadly Rhapsody,2001,4.7,Music
Death to Smoochy,2002,6.4,Comedy
Death to Smoochy,2002,6.4,Crime
Death to Smoochy,2002,6.4,Drama
A Man Apart,2003,6.1,Action
A Man Apart,2003,6.1,Crime
A Man Apart,2003,6.1,Drama
Dubai,2001,3.6,Action
Dubai,2001,3.6,Crime
Dubai,2001,3.6,Thriller
Duplex,2003,5.9,Comedy
Falling Like This,2001,4.2,Drama
Falling Like This,2001,4.2,Romance
Hollywood Sex Fantasy,2005,5.6,Comedy
Hollywood Sex Fantasy,2005,5.6,Romance
Facing the Enemy,2001,5,Action
Facing the Enemy,2001,5,Mystery
Facing the Enemy,2001,5,Thriller
Do You Wanna Know a Secret?,2001,3.1,Horror
Do You Wanna Know a Secret?,2001,3.1,Mystery
Do You Wanna Know a Secret?,2001,3.1,Thriller
El rey de rock n roll,2001,6.6,Documentary
What Are You Looking For,2002,7.4,Drama
What Are You Looking For,2002,7.4,Romance
K-19: The Widowmaker,2002,6.7,Drama
K-19: The Widowmaker,2002,6.7,History
K-19: The Widowmaker,2002,6.7,Thriller
Karmina 2,2001,5.6,Comedy
Karmina 2,2001,5.6,Horror
Karmina 2,2001,5.6,Romance
Last Run,2001,4.9,Action
Last Run,2001,4.9,Crime
Last Run,2001,4.9,Thriller
Dear Fidel,2001,6.7,Documentary
Life in the Balance,2001,5.4,Drama
Life in the Balance,2001,5.4,Thriller
Lunch with Charles,2001,6.3,Comedy
Lunch with Charles,2001,6.3,Romance
Mr. Id,2003,5.4,Crime
Mr. Id,2003,5.4,Drama
Mr. Id,2003,5.4,Thriller
No One Can Hear You,2001,4.2,Horror
No One Can Hear You,2001,4.2,Thriller
The One,2001,5.9,Action
The One,2001,5.9,Sci-Fi
The One,2001,5.9,Thriller
Weiser,2001,6.4,Drama
Weiser,2001,6.4,Mystery
Wooly Boys,2001,6.3,Comedy
Adaptation.,2002,7.7,Comedy
Adaptation.,2002,7.7,Drama
Avec tout mon amour,2001,4.6,Drama
Brigham City,2001,7.2,Crime
Brigham City,2001,7.2,Drama
Brigham City,2001,7.2,Mystery
Watchtower,2001,4.7,Drama
Watchtower,2001,4.7,Romance
Watchtower,2001,4.7,Thriller
Wrong Number,2002,4.8,Thriller
Em Volta,2002,6,Drama
La fille de son père,2001,6.2,Drama
Global Heresy,2002,6.2,Comedy
Global Heresy,2002,6.2,Drama
Global Heresy,2002,6.2,Music
Alias Betty,2001,6.9,Comedy
Alias Betty,2001,6.9,Crime
Alias Betty,2001,6.9,Drama
Two Can Play That Game,2001,6.1,Comedy
Two Can Play That Game,2001,6.1,Romance
The Hunted,2003,6,Action
The Hunted,2003,6,Crime
The Hunted,2003,6,Drama
Children: Kosovo 2000,2001,8,Documentary
Ice Planet,2001,4,Sci-Fi
Island Prey,2001,5.3,Drama
Island Prey,2001,5.3,Romance
Island Prey,2001,5.3,Thriller
Jacobs frestelse,2001,3.7,Drama
The Journeyman,2001,5.7,Western
Touched by an Angel,2001,5.1,Family
I Love Budapest,2001,5.8,Drama
I Love Budapest,2001,5.8,Romance
Vizontele,2001,8,Comedy
Vizontele,2001,8,Drama
American Gun,2002,6.3,Drama
The Business of Strangers,2001,6.4,Drama
The Business of Strangers,2001,6.4,Thriller
Century Hotel,2001,6.3,Drama
Century Hotel,2001,6.3,Mystery
Century Hotel,2001,6.3,Romance
Coral Reef Adventure,2003,7,Documentary
Groom Lake,2002,2.3,Horror
Groom Lake,2002,2.3,Sci-Fi
Mad Love,2001,6.7,Biography
Mad Love,2001,6.7,Drama
Mad Love,2001,6.7,History
MacArthur Park,2001,6.4,Action
MacArthur Park,2001,6.4,Drama
Miss Wonton,2001,7.4,Drama
Mounted by the Gods,2003,7.6,Documentary
La pena máxima,2001,6.8,Comedy
Senario lagi,2001,6.7,Comedy
Teknolust,2002,5.3,Comedy
Teknolust,2002,5.3,Drama
Teknolust,2002,5.3,Romance
The Truth About Charlie,2002,4.8,Mystery
The Truth About Charlie,2002,4.8,Thriller
Cyber Wars,2004,4.5,Action
Cyber Wars,2004,4.5,Drama
Cyber Wars,2004,4.5,Sci-Fi
Superbabies: Baby Geniuses 2,2004,2,Comedy
Superbabies: Baby Geniuses 2,2004,2,Family
Superbabies: Baby Geniuses 2,2004,2,Sci-Fi
The Other Brother,2002,5,Comedy
The Other Brother,2002,5,Drama
Manhattan Midnight,2001,4,Action
Manhattan Midnight,2001,4,Thriller
Beyond Vanilla,2001,5.8,Documentary
Black Swan,2002,4.2,Comedy
Black Swan,2002,4.2,Drama
Cold Fish,2001,5.1,Crime
Cold Fish,2001,5.1,Drama
Cold Fish,2001,5.1,Thriller
Crooked Lines,2003,5.3,Comedy
Crust,2003,6.6,Adventure
Crust,2003,6.6,Comedy
Crust,2003,6.6,Drama
Descent Into Darkness,2002,3.5,Action
Descent Into Darkness,2002,3.5,Adventure
Descent Into Darkness,2002,3.5,Sci-Fi
With Great Joy,2001,7.2,Drama
National Security,2003,5.6,Action
National Security,2003,5.6,Comedy
National Security,2003,5.6,Crime
Peak Experience,2003,4.7,Adventure
Peak Experience,2003,4.7,Comedy
Peak Experience,2003,4.7,Fantasy
02:06 - Anatomija bola,2001,8.1,Documentary
02:06 - Anatomija bola,2001,8.1,War
13th Child,2002,3,Horror
13th Child,2002,3,Mystery
13th Child,2002,3,Thriller
30 Years to Life,2001,6,Comedy
30 Years to Life,2001,6,Drama
30 Years to Life,2001,6,Romance
The Migration of the Angel,2002,8.4,Drama
Apparao Ki Oka Nela Thappindi,2001,6,Comedy
The Beautiful Country,2004,7.5,Drama
Ararat,2002,6.6,Drama
Ararat,2002,6.6,War
Bark!,2002,5.2,Comedy
Bark!,2002,5.2,Drama
Beauty Betrayed,2002,4.9,Crime
Beauty Betrayed,2002,4.9,Drama
Circling,2001,7.4,Comedy
Circling,2001,7.4,Drama
Shake It,2001,6.1,Comedy
Shake It,2001,6.1,Drama
Shake It,2001,6.1,Romance
Christmas Nightmare,2001,4,Horror
Christmas Nightmare,2001,4,Thriller
Meine polnische Jungfrau,2001,2.7,Comedy
Honey for Oshun,2001,6.3,Comedy
Mongoland,2001,6.8,Comedy
Mongoland,2001,6.8,Drama
Mongoland,2001,6.8,Romance
Moscow Square,2001,7.9,Comedy
Moscow Square,2001,7.9,Drama
Moscow Square,2001,7.9,Romance
My Brother Tom,2001,7.1,Drama
My Kingdom,2001,6.2,Crime
My Kingdom,2001,6.2,Drama
Black & Gold,2001,6.9,Crime
Black & Gold,2001,6.9,Documentary
Black & Gold,2001,6.9,History
Callas Forever,2002,6.6,Biography
Callas Forever,2002,6.6,Drama
Callas Forever,2002,6.6,Music
"Caruso, Zero for Conduct",2001,4.5,Comedy
Chacho Rom,2002,6.9,Drama
Chacho Rom,2002,6.9,Romance
Divine Intervention,2002,6.6,Comedy
Divine Intervention,2002,6.6,Drama
Divine Intervention,2002,6.6,Romance
Club Le Monde,2002,6.1,Comedy
Club Le Monde,2002,6.1,Drama
Club Le Monde,2002,6.1,Romance
Come si fa un Martini,2001,5.8,Comedy
An Impossible Crime,2001,6.3,Crime
An Impossible Crime,2001,6.3,Mystery
Diapason,2001,4.9,Drama
Lavender,2001,6.1,Fantasy
Lavender,2001,6.1,Romance
The Comeback,2001,6.5,Crime
The Comeback,2001,6.5,Drama
Savage Season,2001,5.1,Adventure
Savage Season,2001,5.1,Sci-Fi
Secretary,2002,7,Comedy
Secretary,2002,7,Drama
Secretary,2002,7,Romance
Secrets Through the Smoke,2001,5.3,Documentary
Sezon na leszcza,2001,4.8,Action
Sezon na leszcza,2001,4.8,Crime
Sezon na leszcza,2001,4.8,Drama
Sin destino,2002,5.7,Drama
The 4th Tenor,2002,5.2,Comedy
The 4th Tenor,2002,5.2,Music
The 4th Tenor,2002,5.2,Romance
Acts of Worship,2001,6.4,Drama
The Bros.,2007,3.5,Comedy
The Bros.,2007,3.5,Music
Carving Out Our Name,2001,9.1,Documentary
Mothers and Daughters,2006,5.3,Comedy
Mothers and Daughters,2006,5.3,Drama
Ciao America,2002,7.4,Comedy
Ciao America,2002,7.4,Drama
Ciao America,2002,7.4,Romance
Dogtown and Z-Boys,2001,7.7,Documentary
Dogtown and Z-Boys,2001,7.7,Sport
Nuit de noces,2001,6.2,Comedy
Witness to a Kill,2001,4.6,Action
Witness to a Kill,2001,4.6,Adventure
Love Street,2002,5.4,Drama
Love Street,2002,5.4,Romance
Satan Was a Lady,2001,5.6,Drama
Broken Silence,2001,7,Drama
Snipes,2001,6.1,Action
Snipes,2001,6.1,Drama
Snipes,2001,6.1,Music
Sol Goode,2003,5.6,Comedy
Sol Goode,2003,5.6,Romance
Tape,2001,7.3,Drama
"Vegas, City of Dreams",2001,5.7,Drama
Lilo & Stitch,2002,7.2,Adventure
Lilo & Stitch,2002,7.2,Animation
Lilo & Stitch,2002,7.2,Comedy
10 + 2: El gran secreto,2001,6.8,Animation
10 + 2: El gran secreto,2001,6.8,Family
Betelnut Beauty,2001,6.6,Drama
Betelnut Beauty,2001,6.6,Romance
Amazons and Gladiators,2001,3.1,Action
Amazons and Gladiators,2001,3.1,Adventure
Amazons and Gladiators,2001,3.1,Drama
Possible Loves,2001,6.9,Comedy
Possible Loves,2001,6.9,Drama
Possible Loves,2001,6.9,Romance
Avenging Angelo,2002,5.2,Action
Avenging Angelo,2002,5.2,Comedy
Avenging Angelo,2002,5.2,Crime
Birthday,2001,7.2,Drama
Boys on the Run,2003,5.4,Action
Boys on the Run,2003,5.4,Adventure
Boys on the Run,2003,5.4,Romance
Kuroe,2001,6.9,Drama
The Country Bears,2002,4,Comedy
The Country Bears,2002,4,Family
The Country Bears,2002,4,Music
Out of Bounds,2003,4.8,Drama
Finnlandia,2001,7.5,Drama
Fogbound,2002,5,Drama
Fogbound,2002,5,Thriller
El gran marciano,2001,2.2,Comedy
El gran marciano,2001,2.2,Sci-Fi
Playing Swede,2001,6.4,Comedy
Cool and Crazy,2001,7,Documentary
Cool and Crazy,2001,7,Music
Hemso,2001,4.6,Comedy
Hemso,2001,4.6,Drama
Himmlische Helden,2001,4.5,Comedy
Horse Crazy,2001,6.3,Family
House of Luk,2001,5.5,Comedy
House of Luk,2001,5.5,Drama
House of Luk,2001,5.5,Family
The Days Between,2001,7.1,Drama
Lawless Heart,2001,6.8,Comedy
Lawless Heart,2001,6.8,Drama
Lawless Heart,2001,6.8,Romance
Makibefo,2001,7.9,Drama
Comic King,2001,5.9,Romance
Puckoon,2002,5.7,Comedy
Qui vive,2001,6.9,Drama
Rain,2001,5.6,Action
Rain,2001,5.6,Drama
Rain,2001,5.6,Romance
Gang Tapes,2001,6.1,Crime
Gang Tapes,2001,6.1,Drama
I Am Sam,2001,7.6,Drama
The Inner Tour,2001,7.6,Documentary
The Inner Tour,2001,7.6,History
Inugami,2001,6.1,Drama
Inugami,2001,6.1,Fantasy
Inugami,2001,6.1,Romance
Bloody Nuisance,2001,7.5,Family
My Dinner with Jimi,2003,6.5,Comedy
My Dinner with Jimi,2003,6.5,Drama
My Dinner with Jimi,2003,6.5,Music
Never Get Outta the Boat,2002,6.7,Drama
The Optimists,2001,8.3,Documentary
The Profit,2001,7.3,Drama
The Rat,2001,5.4,Horror
Redemption Road,2001,6.8,Comedy
Redemption Road,2001,6.8,Drama
The Scorpion King,2002,5.5,Action
The Scorpion King,2002,5.5,Adventure
The Scorpion King,2002,5.5,Fantasy
Spiegelgrund,2001,7,Documentary
Not Another Teen Movie,2001,5.7,Comedy
Title to Murder,2001,5.1,Action
Title to Murder,2001,5.1,Comedy
Title to Murder,2001,5.1,Mystery
Unspeakable,2002,3.2,Horror
Unspeakable,2002,3.2,Thriller
Urbania,2001,7,Drama
We Were Soldiers,2002,7.2,Action
We Were Soldiers,2002,7.2,Drama
We Were Soldiers,2002,7.2,History
I Love Beijing,2001,7,Drama
Alcatraz Is Not an Island,2001,7.4,Documentary
Anita Takes a Chance,2001,6.6,Comedy
Anita Takes a Chance,2001,6.6,Drama
